MiniDOT Logger Concatenated Data File
Sensor:             7392-296600
Concatenation Date: 2020Sep25 15:13:52 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1538265600,           2018-09-30 00:00:00,           2018-09-29 20:00:00,      3.430000,      7.766000,          8.362000,                    70.204487,      0.999000
                1538267400,           2018-09-30 00:30:00,           2018-09-29 20:30:00,      3.430000,      7.785000,          8.333000,                    69.993644,      0.999000
                1538269200,           2018-09-30 01:00:00,           2018-09-29 21:00:00,      3.430000,      7.728000,          8.292000,                    69.551862,      0.998000
                1538271000,           2018-09-30 01:30:00,           2018-09-29 21:30:00,      3.430000,      7.699000,          8.257000,                    69.208956,      0.998000
                1538272800,           2018-09-30 02:00:00,           2018-09-29 22:00:00,      3.430000,      7.660000,          8.220000,                    68.832796,      0.998000
                1538274600,           2018-09-30 02:30:00,           2018-09-29 22:30:00,      3.430000,      7.612000,          8.192000,                    68.517359,      0.998000
                1538276400,           2018-09-30 03:00:00,           2018-09-29 23:00:00,      3.430000,      7.573000,          8.159000,                    68.175844,      0.998000
                1538278200,           2018-09-30 03:30:00,           2018-09-29 23:30:00,      3.430000,      7.563000,          8.101000,                    67.674527,      0.997000
                1538280000,           2018-09-30 04:00:00,           2018-09-30 00:00:00,      3.430000,      7.466000,          8.110000,                    67.587847,      0.999000
                1538281800,           2018-09-30 04:30:00,           2018-09-30 00:30:00,      3.430000,      7.476000,          8.068000,                    67.254420,      0.998000
                1538283600,           2018-09-30 05:00:00,           2018-09-30 01:00:00,      3.430000,      7.437000,          8.062000,                    67.139734,      0.998000
                1538285400,           2018-09-30 05:30:00,           2018-09-30 01:30:00,      3.430000,      7.330000,          8.045000,                    66.821187,      0.998000
                1538287200,           2018-09-30 06:00:00,           2018-09-30 02:00:00,      3.430000,      7.311000,          8.002000,                    66.432788,      0.998000
                1538289000,           2018-09-30 06:30:00,           2018-09-30 02:30:00,      3.430000,      7.243000,          7.984000,                    66.171812,      0.999000
                1538290800,           2018-09-30 07:00:00,           2018-09-30 03:00:00,      3.430000,      7.184000,          7.929000,                    65.619898,      0.998000
                1538292600,           2018-09-30 07:30:00,           2018-09-30 03:30:00,      3.430000,      7.047000,          7.898000,                    65.141279,      0.998000
                1538294400,           2018-09-30 08:00:00,           2018-09-30 04:00:00,      3.430000,      7.008000,          7.889000,                    65.003941,      0.999000
                1538296200,           2018-09-30 08:30:00,           2018-09-30 04:30:00,      3.430000,      6.900000,          7.854000,                    64.541647,      0.998000
                1538298000,           2018-09-30 09:00:00,           2018-09-30 05:00:00,      3.430000,      6.851000,          7.842000,                    64.364296,      0.999000
                1538299800,           2018-09-30 09:30:00,           2018-09-30 05:30:00,      3.430000,      6.763000,          7.842000,                    64.222953,      0.999000
                1538301600,           2018-09-30 10:00:00,           2018-09-30 06:00:00,      3.430000,      6.704000,          7.815000,                    63.907442,      0.999000
                1538303400,           2018-09-30 10:30:00,           2018-09-30 06:30:00,      3.430000,      6.644000,          7.794000,                    63.640017,      0.999000
                1538305200,           2018-09-30 11:00:00,           2018-09-30 07:00:00,      3.430000,      6.565000,          7.792000,                    63.497778,      0.999000
                1538307000,           2018-09-30 11:30:00,           2018-09-30 07:30:00,      3.430000,      6.476000,          7.778000,                    63.242178,      0.999000
                1538308800,           2018-09-30 12:00:00,           2018-09-30 08:00:00,      3.430000,      6.436000,          7.769000,                    63.105500,      0.999000
                1538310600,           2018-09-30 12:30:00,           2018-09-30 08:30:00,      3.430000,      6.367000,          7.755000,                    62.882482,      0.999000
                1538312400,           2018-09-30 13:00:00,           2018-09-30 09:00:00,      3.430000,      6.317000,          7.746000,                    62.730425,      0.999000
                1538314200,           2018-09-30 13:30:00,           2018-09-30 09:30:00,      3.430000,      6.238000,          7.752000,                    62.654029,      0.998000
                1538316000,           2018-09-30 14:00:00,           2018-09-30 10:00:00,      3.430000,      6.218000,          7.801000,                    63.018231,      0.999000
                1538317800,           2018-09-30 14:30:00,           2018-09-30 10:30:00,      3.430000,      6.148000,          7.867000,                    63.439075,      1.000000
                1538319600,           2018-09-30 15:00:00,           2018-09-30 11:00:00,      3.430000,      6.168000,          7.889000,                    63.648657,      0.999000
                1538321400,           2018-09-30 15:30:00,           2018-09-30 11:30:00,      3.430000,      6.158000,          7.946000,                    64.092330,      0.998000
